"Records","410","435","460","485","510","535","560","585","610","645","680","705","730","760","810","860","900","940","Capacitity Moist","Temp","Moist","EC (u/10 gram)","Ph","Nitro (mg/10 g)","Posh Nitro (mg/10 g)","Pota Nitro (mg/10 g)"
"91_25ml-8","669.38","130.13","323.74","85.27","149.84","147.36","20.52","22.91","94.78","32.02","61.84","6.8","12.94","13.69","23.9","68.49","11.52","6.2","2356","36.2","15.2","2","7.88","0.15","0.21","0.53"
"91_25ml-9","669.38","130.13","323.74","82.74","149.84","142.45","19.61","22.5","91.31","32.02","56.85","6.44","12.94","12.88","23.9","67.39","11.52","6.2","2381","36.2","15.2","2","7.88","0.15","0.21","0.53"
"96_25ml-1","716.31","144.48","361.82","95.4","167.07","159.29","22.34","25.77","119.05","35.78","76.8","7.87","15.37","15.3","29.88","97.21","13.83","7.08","2575","38.4","19.9","2","7.06","0.15","0.21","0.53"
"96_25ml-10","714.01","144.48","360.92","95.4","167.07","159.99","22.34","26.18","120.2","36.16","75.8","7.87","15.37","15.3","29.88","97.21","13.83","7.08","2593","38.4","19.6","2","7.92","0.15","0.21","0.53"
"96_25ml-2","715.54","144.48","360.92","94.56","167.07","157.18","21.89","25.77","117.89","36.16","75.8","7.87","15.37","15.3","29.88","96.11","13.83","7.08","2590","38.4","19.7","2","7.06","0.15","0.21","0.53"
"96_25ml-3","715.54","143.53","360.92","100.47","166.32","171.22","23.71","27.82","128.29","36.16","76.8","8.23","16.18","16.1","29.88","97.21","13.83","7.08","2599","38.3","19.7","2","7.06","0.15","0.21","0.53"
"96_25ml-4","714.77","143.53","360.92","91.18","167.07","153.67","21.43","24.95","115.58","36.16","70.81","7.51","15.37","14.49","29.88","89.48","13.83","6.2","2589","38.4","19.7","2","7.06","0.15","0.21","0.53"
"96_25ml-5","714.77","143.53","360.92","92.02","167.07","156.48","21.89","25.77","116.74","35.78","75.8","7.51","15.37","15.3","29.88","90.59","13.83","6.2","2589","38.4","19.6","2","7.94","0.15","0.21","0.53"
"96_25ml-6","714.01","143.53","360.92","91.18","167.07","153.67","21.43","24.95","115.58","36.16","70.81","7.51","15.37","14.49","29.88","89.48","13.83","6.2","2586","38.4","19.6","2","7.94","0.15","0.21","0.53"
"96_25ml-7","714.01","143.53","360.92","91.18","167.07","153.67","21.43","24.95","115.58","35.41","70.81","7.51","14.56","14.49","29.88","89.48","13.83","6.2","2594","38.4","19.6","2","7.94","0.15","0.21","0.53"
"96_25ml-8","714.01","143.53","360.92","90.34","167.07","153.67","21.43","24.95","115.58","35.78","70.81","7.51","14.56","14.49","29.88","89.48","13.83","6.2","2589","38.4","19.6","2","7.94","0.15","0.21","0.53"
"96_25ml-9","714.01","143.53","360.92","92.87","167.07","157.89","21.89","25.77","119.05","36.16","76.8","7.51","15.37","15.3","29.88","91.69","13.83","6.2","2590","38.4","19.6","2","7.92","0.15","0.21","0.53"
"N-11_6_25ml-1","746.32","148.31","370.89","95.4","176.06","164.9","24.62","29.04","132.92","42.19","88.77","7.87","18.61","19.32","35.86","115.99","14.4","7.08","2513","37.3","12.5","1.89","7.92","0.15","0.2","0.51"
"N-11_6_25ml-10","744.78","148.31","369.99","94.56","175.31","163.5","24.17","28.63","131.76","41.43","88.77","7.87","18.61","18.52","35.86","114.89","14.4","7.08","2514","37.3","12.3","1.88","7.88","0.15","0.2","0.51"
"N-11_6_25ml-2","747.09","148.31","371.8","94.56","176.06","162.8","24.17","28.63","131.76","41.81","88.77","7.87","18.61","18.52","35.86","114.89","14.4","7.08","2546","37.3","12.4","1.86","7.92","0.15","0.2","0.51"
"N-11_6_25ml-3","747.86","148.31","371.8","89.49","176.06","153.67","22.8","27","123.67","41.43","88.77","7.51","17.8","17.71","35.86","108.26","14.4","6.2","2516","37.3","12.3","1.87","7.87","0.15","0.2","0.51"
"N-11_6_25ml-4","747.09","148.31","371.8","94.56","175.31","164.2","24.17","29.04","131.76","41.43","89.76","7.87","18.61","18.52","35.86","114.89","14.4","7.08","2505","37.3","12.3","1.88","7.87","0.15","0.2","0.51"
"N-11_6_25ml-5","746.32","148.31","370.89","95.4","175.31","164.9","24.17","29.04","132.92","41.43","88.77","7.87","18.61","19.32","35.86","115.99","14.4","7.08","2575","37.3","12.3","1.88","7.87","0.15","0.2","0.51"
"N-11_6_25ml-6","745.55","148.31","369.99","95.4","175.31","165.6","24.17","29.04","134.07","41.43","88.77","7.87","18.61","19.32","35.86","115.99","14.4","7.08","2509","37.3","12.3","1.88","7.87","0.15","0.2","0.51"
"N-11_6_25ml-7","745.55","148.31","370.89","89.49","175.31","150.87","22.8","27","122.51","41.43","88.77","7.51","17.8","17.71","35.86","108.26","14.4","6.2","2516","37.3","12.3","1.88","7.88","0.15","0.2","0.51"
"N-11_6_25ml-8","744.78","148.31","369.99","96.25","175.31","163.5","24.17","28.63","131.76","41.43","88.77","7.87","18.61","18.52","35.86","114.89","14.4","6.2","2510","37.3","12.3","1.88","7.88","0.15","0.2","0.51"
"N-11_6_25ml-9","744.78","148.31","369.99","95.4","175.31","165.6","24.17","29.04","134.07","41.43","88.77","7.87","18.61","19.32","35.86","115.99","14.4","6.2","2546","37.3","12.3","1.89","7.88","0.15","0.2","0.51"
"N-14_15_25ml-1","702.46","135.87","340.97","81.89","160.33","138.94","21.43","25.36","101.71","39.55","66.82","7.15","13.75","12.88","29.03","81.75","12.67","6.2","2373","37.3","0","0","7.57","0","0","0"
"N-14_15_25ml-10","700.16","134.92","340.97","96.25","159.58","165.6","25.53","29.86","121.36","39.55","71.81","8.23","16.18","15.3","29.03","93.9","12.67","7.08","2374","37.4","10.6","1.41","8.02","0.12","0.17","0.43"
"N-14_15_25ml-2","701.69","134.92","341.87","90.34","160.33","155.08","23.71","28.23","113.27","39.55","72.81","7.87","15.37","14.49","28.17","89.48","12.67","6.2","2374","37.4","11.3","1.43","7.51","0.12","0.17","0.43"
"N-14_15_25ml-3","701.69","135.87","340.97","90.34","159.58","155.08","24.17","28.23","113.27","39.55","72.81","7.87","14.56","14.49","29.03","88.38","12.67","6.2","2371","37.4","11.1","1.43","7.51","0.12","0.17","0.43"
"N-14_15_25ml-4","700.93","134.92","340.97","89.49","160.33","154.38","23.71","27.82","113.27","39.55","71.81","7.87","14.56","14.49","29.03","88.38","13.25","6.2","2371","37.4","11.1","1.42","7.51","0.12","0.17","0.43"
"N-14_15_25ml-5","700.93","135.87","340.97","88.65","160.33","152.97","23.71","27.82","112.11","39.55","72.81","7.87","14.56","14.49","29.03","88.38","12.67","6.2","2353","37.4","10.9","1.41","7.51","0.12","0.17","0.43"
"N-14_15_25ml-6","700.93","135.87","340.97","89.49","160.33","154.38","23.71","28.23","113.27","39.93","72.81","7.87","14.56","14.49","29.03","88.38","13.25","6.2","2371","37.4","10.8","1.42","8.07","0.12","0.17","0.43"
"N-14_15_25ml-7","700.93","135.87","340.97","87.8","160.33","150.17","23.25","27","109.8","39.55","66.82","7.51","14.56","14.49","29.03","86.17","12.67","6.2","2370","37.4","10.8","1.42","8.07","0.12","0.17","0.43"
"N-14_15_25ml-8","700.16","134.92","340.97","90.34","159.58","154.38","23.71","28.23","113.27","39.55","72.81","7.87","14.56","14.49","28.17","88.38","13.25","6.2","2371","37.4","10.7","1.42","8.07","0.12","0.17","0.43"
"N-14_15_25ml-9","700.93","135.87","340.97","87.8","160.33","150.17","23.25","27.41","110.96","39.55","66.82","7.51","14.56","14.49","29.03","86.17","12.67","6.2","2369","37.4","10.6","1.41","8.07","0.12","0.17","0.43"
